# mu = 0.0001, s = 0.1, trials requested = 1, runtime = 0:00:19
# "Time"	"Actual trials"	"Mean mutation"	"Average mean mutation"	"Average mutation variance"
0	1	0	0	0	
1	1	0	0	0	
2	1	0	0	0	
3	1	0	0	0	
4	1	0.01	0.01	0.0099	
5	1	0.01	0.01	0.0099	
6	1	0.47	0.47	0.2491	
7	1	0.49	0.49	0.2499	
8	1	0.01	0.01	0.0099	
9	1	0.01	0.01	0.0099	
10	1	0.01	0.01	0.0099	
11	1	0.01	0.01	0.0099	
12	1	0.01	0.01	0.0099	
13	1	0.01	0.01	0.0099	
14	1	0.01	0.01	0.0099	
15	1	0.01	0.01	0.0099	
16	1	0.01	0.01	0.0099	
17	1	0.01	0.01	0.0099	
18	1	0.01	0.01	0.0099	
19	1	0.05	0.05	0.0475	
20	1	0.01	0.01	0.0099	
21	1	0.01	0.01	0.0099	
22	1	0.01	0.01	0.0099	
23	1	0.01	0.01	0.0099	
24	1	0.01	0.01	0.0099	
25	1	0.01	0.01	0.0099	
26	1	0.01	0.01	0.0099	
27	1	0.01	0.01	0.0099	
28	1	0.01	0.01	0.0099	
29	1	0.01	0.01	0.0099	
30	1	0.01	0.01	0.0099	
31	1	0.01	0.01	0.0099	
32	1	0.01	0.01	0.0099	
33	1	0.01	0.01	0.0099	
34	1	0.01	0.01	0.0099	
35	1	0.01	0.01	0.0099	
36	1	0.1	0.1	0.09	
37	1	0.18	0.18	0.1476	
38	1	0.34	0.34	0.2244	
39	1	0.96	0.96	0.0384	
40	1	0.99	0.99	0.0099	
41	1	1.01	1.01	0.0099	
42	1	1.01	1.01	0.0099	
43	1	1.01	1.01	0.0099	
44	1	1.01	1.01	0.0099	
45	1	1.71	1.71	0.2059	
46	1	1.7	1.7	0.21	
47	1	1.71	1.71	0.2059	
48	1	1.68	1.68	0.2176	
49	1	1.74	1.74	0.1924	
50	1	1.91	1.91	0.0819	
51	1	1.9	1.9	0.09	
52	1	2.01	2.01	0.0099	
53	1	2.01	2.01	0.0099	
54	1	2.11	2.11	0.0979	
55	1	2.21	2.21	0.1659	
56	1	2.7	2.7	0.21	
57	1	2.75	2.75	0.1875	
58	1	2.77	2.77	0.1771	
59	1	2.99	2.99	0.0099	
60	1	3.1	3.1	0.09	
61	1	3.36	3.36	0.2304	
62	1	3.36	3.36	0.2304	
63	1	4.01	4.01	0.0099	
64	1	4.01	4.01	0.0099	
65	1	4.01	4.01	0.0099	
66	1	4.01	4.01	0.0099	
67	1	4.01	4.01	0.0099	
68	1	4.01	4.01	0.0099	
69	1	4.01	4.01	0.0099	
70	1	4.01	4.01	0.0099	
71	1	4.01	4.01	0.0099	
72	1	4.01	4.01	0.0099	
73	1	4.01	4.01	0.0099	
74	1	4.18	4.18	0.1476	
75	1	4.25	4.25	0.1875	
76	1	4.14	4.14	0.1204	
77	1	4.01	4.01	0.0099	
78	1	4.01	4.01	0.0099	
79	1	4.01	4.01	0.0099	
80	1	4.01	4.01	0.0099	
81	1	4.01	4.01	0.0099	
82	1	4.01	4.01	0.0099	
83	1	4.01	4.01	0.0099	
84	1	4.01	4.01	0.0099	
85	1	4.01	4.01	0.0099	
86	1	4.01	4.01	0.0099	
87	1	4.01	4.01	0.0099	
88	1	4.01	4.01	0.0099	
89	1	4.01	4.01	0.0099	
90	1	4.01	4.01	0.0099	
91	1	4.01	4.01	0.0099	
92	1	4.56	4.56	0.2464	
93	1	4.68	4.68	0.2176	
94	1	4.99	4.99	0.0099	
95	1	5.01	5.01	0.0099	
96	1	5.44	5.44	0.2464	
97	1	5.48	5.48	0.2496	
98	1	5.56	5.56	0.2464	
99	1	5.49	5.49	0.2499	
100	1	5.45	5.45	0.2475	
101	1	5.48	5.48	0.2496	
102	1	5.18	5.18	0.1476	
103	1	5.01	5.01	0.0099	
104	1	5.07	5.07	0.0651	
105	1	5.5	5.5	0.25	
106	1	5.78	5.78	0.1716	
107	1	6.05	6.05	0.2875	
108	1	6.47	6.47	0.4091	
109	1	6.99	6.99	0.0099	
110	1	6.99	6.99	0.0099	
111	1	7.01	7.01	0.0099	
112	1	7.11	7.11	0.0979	
113	1	7.63	7.63	0.2331	
114	1	7.63	7.63	0.2331	
115	1	7.4	7.4	0.24	
116	1	7.43	7.43	0.2451	
117	1	7.46	7.46	0.2484	
118	1	7.03	7.03	0.0291	
119	1	7.01	7.01	0.0099	
120	1	7.01	7.01	0.0099	
121	1	7.01	7.01	0.0099	
122	1	7.01	7.01	0.0099	
123	1	7.01	7.01	0.0099	
124	1	7.01	7.01	0.0099	
125	1	7.01	7.01	0.0099	
126	1	7.01	7.01	0.0099	
127	1	7.01	7.01	0.0099	
128	1	7.41	7.41	0.2419	
129	1	7.94	7.94	0.0564	
130	1	7.99	7.99	0.0099	
131	1	8.01	8.01	0.0099	
132	1	8.01	8.01	0.0099	
133	1	8.01	8.01	0.0099	
134	1	8.01	8.01	0.0099	
135	1	8.01	8.01	0.0099	
136	1	8.01	8.01	0.0099	
137	1	8.01	8.01	0.0099	
138	1	8.01	8.01	0.0099	
139	1	8.01	8.01	0.0099	
140	1	8.01	8.01	0.0099	
141	1	8.01	8.01	0.0099	
142	1	8.01	8.01	0.0099	
143	1	8.01	8.01	0.0099	
144	1	8.01	8.01	0.0099	
145	1	8.01	8.01	0.0099	
146	1	8.01	8.01	0.0099	
147	1	8.01	8.01	0.0099	
148	1	8.01	8.01	0.0099	
149	1	8.01	8.01	0.0099	
150	1	8.01	8.01	0.0099	
151	1	8.01	8.01	0.0099	
152	1	8.01	8.01	0.0099	
