0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	
2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	
2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	
0	0	0	0	1	0	2	0	0	3	0	0	0	0	0	3	
1	0	0	0	1	0	2	0	0	3	0	0	0	0	0	3	
0	0	0	0	1	0	2	0	0	3	4	0	0	0	0	1	
2	0	0	0	1	5	2	0	0	3	4	0	0	0	0	2	
6	0	0	0	1	5	2	0	0	3	6	0	0	0	0	0	
0	0	0	0	1	5	2	0	0	3	6	0	0	0	7	6	
0	0	0	0	1	5	2	0	0	3	6	0	0	8	7	0	
6	0	0	0	1	5	2	0	0	3	6	0	0	8	7	0	
0	0	10	9	1	5	11	0	0	3	6	0	0	8	7	0	
6	0	10	12	1	5	11	0	0	3	6	0	0	13	7	12	
13	0	10	12	1	5	11	0	0	3	15	0	0	13	7	12	
11	0	10	12	1	5	11	0	0	3	15	0	0	13	7	15	
1	0	10	12	1	5	11	0	0	3	15	0	0	13	7	15	
15	0	10	12	1	5	11	0	0	3	15	0	0	13	7	15	
15	0	10	12	19	5	11	0	0	3	15	0	0	13	7	15	
15	0	10	12	19	5	11	0	0	3	15	0	0	13	7	15	
5	0	10	12	19	5	11	0	0	3	20	0	0	13	7	20	
12	0	10	12	19	5	11	0	0	3	20	0	0	21	7	20	
20	0	10	12	19	5	11	0	0	3	20	0	0	21	7	20	
20	24	10	12	19	5	11	0	0	3	20	0	0	21	7	20	
0	24	26	12	19	5	11	0	0	3	20	0	0	25	7	25	
26	24	26	12	28	5	11	0	0	3	20	0	0	25	7	25	
12	24	26	12	28	5	11	0	0	3	20	0	0	30	7	20	
30	24	26	12	28	5	11	0	0	3	20	0	0	30	7	30	
31	24	26	12	28	5	11	0	0	3	20	0	0	31	7	31	
32	24	26	12	28	5	11	0	0	3	20	0	0	32	7	32	
32	24	26	12	28	5	11	0	0	3	20	0	0	32	7	32	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
33	24	26	12	28	5	11	0	0	3	20	0	0	33	7	33	
41	24	26	12	28	5	11	0	0	3	20	0	0	41	7	41	
41	24	26	12	28	5	11	0	0	3	20	0	0	41	7	41	
41	24	26	12	28	5	11	0	0	3	20	0	0	41	7	41	
41	24	26	12	28	5	11	0	0	3	20	0	0	41	7	41	
45	24	26	12	28	5	11	0	0	3	20	0	0	45	7	45	
45	24	26	12	28	5	11	0	0	3	20	0	0	45	7	45	
48	24	26	12	28	5	11	0	0	3	20	0	0	48	7	48	
48	24	26	12	28	5	11	0	0	3	20	0	0	48	7	48	
50	24	26	12	28	5	11	0	0	3	20	0	0	50	7	50	
