# mu = 0.01, s = 0.001, trials requested = 1, runtime = 0:00:01
# "Time"	"Actual trials"	"Mean mutation"	"Average mean mutation"	"Average mutation variance"
0	1	0	0	0	
1	1	0.01	0.01	0.0099	
2	1	0.01	0.01	0.0099	
3	1	0.01	0.01	0.0099	
4	1	0.02	0.02	0.0196	
5	1	0.01	0.01	0.0099	
6	1	0.01	0.01	0.0099	
7	1	0.01	0.01	0.0099	
8	1	0.02	0.02	0.0196	
9	1	0.03	0.03	0.0291	
10	1	0.04	0.04	0.0384	
11	1	0.06	0.06	0.0564	
12	1	0.07	0.07	0.0651	
13	1	0.09	0.09	0.0819	
14	1	0.09	0.09	0.1019	
15	1	0.1	0.1	0.13	
16	1	0.09	0.09	0.1219	
17	1	0.26	0.26	0.3524	
18	1	0.14	0.14	0.2204	
19	1	0.29	0.29	0.4259	
20	1	0.17	0.17	0.2811	
21	1	0.19	0.19	0.3139	
22	1	0.23	0.23	0.3771	
23	1	0.22	0.22	0.3516	
24	1	0.23	0.23	0.3771	
25	1	0.2	0.2	0.34	
26	1	0.12	0.12	0.2056	
27	1	0.15	0.15	0.2275	
28	1	0.09	0.09	0.1419	
29	1	0.03	0.03	0.0491	
30	1	0.04	0.04	0.0384	
31	1	0.09	0.09	0.0819	
32	1	0.08	0.08	0.0736	
33	1	0.1	0.1	0.09	
34	1	0.14	0.14	0.1204	
35	1	0.17	0.17	0.1411	
36	1	0.2	0.2	0.16	
37	1	0.18	0.18	0.1476	
38	1	0.25	0.25	0.1875	
39	1	0.23	0.23	0.1771	
40	1	0.21	0.21	0.1659	
41	1	0.24	0.24	0.1824	
42	1	0.33	0.33	0.2211	
43	1	0.29	0.29	0.2059	
44	1	0.32	0.32	0.2376	
45	1	0.31	0.31	0.2139	
46	1	0.23	0.23	0.1771	
47	1	0.31	0.31	0.2139	
48	1	0.4	0.4	0.24	
49	1	0.38	0.38	0.2356	
50	1	0.4	0.4	0.24	
51	1	0.34	0.34	0.2444	
52	1	0.28	0.28	0.2016	
53	1	0.3	0.3	0.21	
54	1	0.18	0.18	0.1476	
55	1	0.17	0.17	0.1411	
56	1	0.26	0.26	0.1924	
57	1	0.27	0.27	0.1971	
58	1	0.29	0.29	0.2059	
59	1	0.45	0.45	0.2675	
60	1	0.47	0.47	0.2691	
61	1	0.49	0.49	0.3299	
62	1	0.56	0.56	0.3864	
63	1	0.64	0.64	0.3304	
64	1	0.7	0.7	0.43	
65	1	0.73	0.73	0.3571	
66	1	0.85	0.85	0.4875	
67	1	0.81	0.81	0.4339	
68	1	0.79	0.79	0.4859	
69	1	0.77	0.77	0.4371	
70	1	0.73	0.73	0.4571	
71	1	0.68	0.68	0.3576	
72	1	0.72	0.72	0.4016	
73	1	0.8	0.8	0.36	
74	1	0.81	0.81	0.3339	
75	1	0.83	0.83	0.3011	
76	1	0.87	0.87	0.3531	
77	1	0.84	0.84	0.4144	
78	1	0.99	0.99	0.3899	
79	1	0.95	0.95	0.4075	
80	1	0.97	0.97	0.4691	
81	1	0.87	0.87	0.4131	
82	1	0.82	0.82	0.4876	
83	1	0.68	0.68	0.4976	
84	1	0.58	0.58	0.3236	
85	1	0.56	0.56	0.3464	
86	1	0.69	0.69	0.3139	
87	1	0.67	0.67	0.3411	
88	1	0.68	0.68	0.3776	
89	1	0.72	0.72	0.4016	
90	1	0.7	0.7	0.39	
91	1	0.63	0.63	0.2931	
92	1	0.58	0.58	0.2636	
93	1	0.58	0.58	0.3236	
94	1	0.63	0.63	0.3531	
95	1	0.71	0.71	0.4059	
96	1	0.66	0.66	0.3244	
97	1	0.75	0.75	0.3675	
98	1	0.87	0.87	0.3131	
99	1	0.81	0.81	0.2339	
100	1	0.79	0.79	0.2659	
101	1	0.69	0.69	0.2539	
102	1	0.75	0.75	0.3275	
103	1	0.73	0.73	0.2771	
104	1	0.83	0.83	0.2411	
105	1	0.69	0.69	0.2539	
106	1	0.74	0.74	0.2924	
107	1	0.76	0.76	0.3024	
108	1	0.8	0.8	0.28	
109	1	0.85	0.85	0.2875	
110	1	0.83	0.83	0.2811	
111	1	0.74	0.74	0.3524	
112	1	0.77	0.77	0.2771	
113	1	0.81	0.81	0.2739	
114	1	0.85	0.85	0.3275	
115	1	0.96	0.96	0.4384	
116	1	0.91	0.91	0.4619	
117	1	0.78	0.78	0.4916	
118	1	0.68	0.68	0.4176	
119	1	0.83	0.83	0.5811	
120	1	0.75	0.75	0.4675	
121	1	0.78	0.78	0.3916	
122	1	0.73	0.73	0.4571	
123	1	0.7	0.7	0.39	
124	1	0.68	0.68	0.3376	
125	1	0.52	0.52	0.2496	
126	1	0.53	0.53	0.2491	
127	1	0.57	0.57	0.2451	
128	1	0.59	0.59	0.2419	
129	1	0.52	0.52	0.2496	
130	1	0.47	0.47	0.2691	
131	1	0.43	0.43	0.2451	
132	1	0.46	0.46	0.2684	
133	1	0.44	0.44	0.2864	
134	1	0.43	0.43	0.2851	
135	1	0.57	0.57	0.3851	
136	1	0.6	0.6	0.4	
137	1	0.69	0.69	0.4339	
138	1	0.63	0.63	0.4131	
139	1	0.55	0.55	0.4075	
140	1	0.56	0.56	0.5064	
141	1	0.4	0.4	0.36	
142	1	0.43	0.43	0.3851	
143	1	0.45	0.45	0.3675	
144	1	0.45	0.45	0.4275	
145	1	0.53	0.53	0.5091	
146	1	0.62	0.62	0.6756	
147	1	0.5	0.5	0.53	
148	1	0.58	0.58	0.5636	
149	1	0.69	0.69	0.6139	
150	1	0.81	0.81	0.7539	
151	1	0.8	0.8	0.54	
152	1	0.91	0.91	0.5219	
153	1	0.86	0.86	0.5804	
154	1	0.93	0.93	0.5051	
155	1	1.08	1.08	0.5136	
156	1	1.06	1.06	0.5764	
157	1	0.92	0.92	0.3736	
158	1	0.97	0.97	0.3491	
159	1	0.93	0.93	0.4251	
160	1	1.09	1.09	0.3419	
