# mu = 0.1, s = 0.1, trials requested = 1, runtime = 0:00:01
# "Time"	"Actual trials"	"Mean mutation"	"Average mean mutation"	"Average mutation variance"
0	1	0	0	0	
1	1	0	0	0	
2	1	0.01	0.01	0.0099	
3	1	0.02	0.02	0.0196	
4	1	0.04	0.04	0.0384	
5	1	0.05	0.05	0.0475	
6	1	0.05	0.05	0.0475	
7	1	0.09	0.09	0.1019	
8	1	0.1	0.1	0.11	
9	1	0.1	0.1	0.11	
10	1	0.1	0.1	0.11	
11	1	0.09	0.09	0.0819	
12	1	0.11	0.11	0.0979	
13	1	0.1	0.1	0.09	
14	1	0.11	0.11	0.0979	
15	1	0.12	0.12	0.1056	
16	1	0.13	0.13	0.1131	
17	1	0.15	0.15	0.1275	
18	1	0.15	0.15	0.1275	
19	1	0.15	0.15	0.1275	
20	1	0.19	0.19	0.1739	
21	1	0.2	0.2	0.18	
22	1	0.2	0.2	0.18	
23	1	0.21	0.21	0.1859	
24	1	0.25	0.25	0.2075	
25	1	0.28	0.28	0.2216	
26	1	0.31	0.31	0.2339	
27	1	0.29	0.29	0.2059	
28	1	0.27	0.27	0.1971	
29	1	0.27	0.27	0.1971	
30	1	0.29	0.29	0.2059	
31	1	0.29	0.29	0.2059	
32	1	0.32	0.32	0.2176	
33	1	0.33	0.33	0.2211	
34	1	0.35	0.35	0.2275	
35	1	0.37	0.37	0.2731	
36	1	0.35	0.35	0.2675	
37	1	0.4	0.4	0.28	
38	1	0.37	0.37	0.2731	
39	1	0.42	0.42	0.3236	
40	1	0.42	0.42	0.3036	
41	1	0.44	0.44	0.3264	
42	1	0.49	0.49	0.4099	
43	1	0.5	0.5	0.43	
44	1	0.51	0.51	0.4099	
45	1	0.49	0.49	0.4099	
46	1	0.54	0.54	0.5284	
47	1	0.52	0.52	0.5096	
48	1	0.55	0.55	0.4875	
49	1	0.54	0.54	0.4484	
50	1	0.5	0.5	0.43	
51	1	0.53	0.53	0.4491	
52	1	0.53	0.53	0.4491	
53	1	0.52	0.52	0.4496	
54	1	0.56	0.56	0.4664	
55	1	0.57	0.57	0.4651	
56	1	0.55	0.55	0.4475	
57	1	0.58	0.58	0.4436	
58	1	0.57	0.57	0.4251	
59	1	0.59	0.59	0.4419	
60	1	0.59	0.59	0.4419	
61	1	0.59	0.59	0.4419	
62	1	0.61	0.61	0.4379	
63	1	0.66	0.66	0.5044	
64	1	0.71	0.71	0.5059	
65	1	0.75	0.75	0.6275	
66	1	0.79	0.79	0.6259	
67	1	0.77	0.77	0.5971	
68	1	0.78	0.78	0.6516	
69	1	0.83	0.83	0.7411	
70	1	0.82	0.82	0.7076	
71	1	0.82	0.82	0.6676	
72	1	0.86	0.86	0.7204	
73	1	0.89	0.89	0.8379	
74	1	0.88	0.88	0.8856	
75	1	0.84	0.84	0.7144	
76	1	0.85	0.85	0.7075	
77	1	0.86	0.86	0.6804	
78	1	0.88	0.88	0.6856	
79	1	0.87	0.87	0.6731	
80	1	0.83	0.83	0.6811	
81	1	0.84	0.84	0.6544	
82	1	0.83	0.83	0.6811	
83	1	0.83	0.83	0.6611	
84	1	0.87	0.87	0.7331	
85	1	0.91	0.91	0.7819	
86	1	0.93	0.93	0.7851	
87	1	0.92	0.92	0.7936	
88	1	0.97	0.97	0.9091	
89	1	1	1	1	
90	1	1.05	1.05	1.1075	
91	1	1.06	1.06	1.1164	
92	1	1.12	1.12	1.2056	
93	1	1.16	1.16	1.1944	
94	1	1.18	1.18	1.1476	
95	1	1.2	1.2	1.16	
96	1	1.24	1.24	1.2424	
97	1	1.28	1.28	1.2616	
98	1	1.34	1.34	1.3044	
99	1	1.39	1.39	1.3179	
100	1	1.33	1.33	1.1611	
101	1	1.41	1.41	1.2019	
102	1	1.45	1.45	1.3475	
103	1	1.41	1.41	1.3219	
104	1	1.49	1.49	1.4299	
105	1	1.46	1.46	1.3684	
106	1	1.36	1.36	1.3104	
107	1	1.41	1.41	1.3219	
108	1	1.36	1.36	1.2904	
109	1	1.41	1.41	1.3619	
110	1	1.44	1.44	1.3464	
111	1	1.42	1.42	1.3836	
112	1	1.44	1.44	1.3464	
113	1	1.45	1.45	1.4075	
114	1	1.49	1.49	1.5699	
115	1	1.5	1.5	1.69	
116	1	1.62	1.62	1.8156	
117	1	1.67	1.67	1.8611	
118	1	1.72	1.72	2.0016	
119	1	1.75	1.75	1.9875	
120	1	1.82	1.82	1.9876	
121	1	1.84	1.84	2.0144	
122	1	1.84	1.84	2.0144	
123	1	1.96	1.96	2.0784	
124	1	2	2	2.22	
125	1	2.03	2.03	2.1091	
126	1	2.07	2.07	2.2451	
127	1	2.18	2.18	2.3476	
128	1	2.27	2.27	2.4371	
129	1	2.27	2.27	2.4971	
130	1	2.19	2.19	2.4539	
131	1	2.16	2.16	2.4944	
132	1	2.28	2.28	2.6216	
133	1	2.29	2.29	2.5059	
134	1	2.27	2.27	2.7171	
135	1	2.3	2.3	2.61	
136	1	2.33	2.33	2.6811	
137	1	2.48	2.48	2.8096	
138	1	2.51	2.51	2.8899	
139	1	2.6	2.6	2.9	
140	1	2.52	2.52	2.9696	
141	1	2.52	2.52	2.9496	
142	1	2.55	2.55	3.0875	
143	1	2.68	2.68	3.1176	
144	1	2.73	2.73	3.1571	
145	1	2.74	2.74	3.1124	
146	1	2.77	2.77	3.0571	
147	1	2.86	2.86	3.0804	
148	1	2.84	2.84	3.1744	
149	1	2.81	2.81	3.3339	
150	1	2.72	2.72	3.4216	
151	1	2.72	2.72	3.3816	
152	1	2.76	2.76	3.4224	
153	1	2.7	2.7	3.37	
154	1	2.72	2.72	3.3216	
155	1	2.71	2.71	3.2059	
156	1	2.8	2.8	3.32	
157	1	2.82	2.82	3.2876	
158	1	2.83	2.83	3.4011	
159	1	2.73	2.73	3.4771	
160	1	2.8	2.8	3.42	
161	1	3	3	3.38	
162	1	2.99	2.99	3.1699	
163	1	2.96	2.96	3.1584	
164	1	3.02	3.02	3.1996	
165	1	3.18	3.18	2.9676	
166	1	3.19	3.19	2.7739	
167	1	3.32	3.32	2.7176	
168	1	3.4	3.4	2.62	
169	1	3.53	3.53	2.4291	
170	1	3.54	3.54	2.6684	
171	1	3.61	3.61	2.9379	
172	1	3.7	3.7	3.11	
173	1	3.74	3.74	2.9924	
174	1	3.86	3.86	2.7804	
175	1	3.8	3.8	2.8	
176	1	3.93	3.93	2.6851	
177	1	3.89	3.89	2.7779	
178	1	3.83	3.83	3.0211	
179	1	3.86	3.86	2.9204	
180	1	3.85	3.85	2.9275	
181	1	3.88	3.88	3.1056	
182	1	3.91	3.91	3.2219	
183	1	3.89	3.89	3.4579	
184	1	3.82	3.82	3.3876	
185	1	3.7	3.7	3.37	
186	1	3.79	3.79	3.4659	
187	1	3.77	3.77	3.2971	
188	1	3.8	3.8	3.16	
189	1	3.88	3.88	3.2256	
190	1	3.85	3.85	3.4875	
191	1	3.89	3.89	3.4379	
192	1	3.83	3.83	3.4411	
193	1	3.93	3.93	3.2851	
194	1	3.95	3.95	3.0475	
195	1	4.01	4.01	3.0299	
196	1	4.04	4.04	2.9584	
197	1	4.1	4.1	2.93	
198	1	4.12	4.12	3.0856	
199	1	4.1	4.1	3.15	
200	1	4.2	4.2	3.02	
201	1	4.2	4.2	3	
202	1	4.25	4.25	2.8675	
203	1	4.26	4.26	2.8124	
204	1	4.36	4.36	2.9904	
205	1	4.44	4.44	2.9464	
206	1	4.42	4.42	2.9836	
207	1	4.52	4.52	2.7696	
208	1	4.53	4.53	2.6491	
209	1	4.56	4.56	2.9064	
210	1	4.51	4.51	2.9099	
211	1	4.61	4.61	3.0579	
212	1	4.56	4.56	2.8864	
213	1	4.59	4.59	2.8819	
214	1	4.62	4.62	2.9156	
215	1	4.51	4.51	2.6699	
216	1	4.5	4.5	2.79	
217	1	4.54	4.54	2.8084	
218	1	4.64	4.64	2.7304	
219	1	4.68	4.68	2.7376	
220	1	4.77	4.77	2.5971	
221	1	4.74	4.74	2.5524	
222	1	4.83	4.83	2.6211	
223	1	4.8	4.8	2.64	
224	1	4.8	4.8	2.7	
225	1	4.81	4.81	2.7539	
226	1	4.72	4.72	2.8416	
227	1	4.78	4.78	2.6116	
228	1	4.88	4.88	2.5856	
229	1	4.78	4.78	2.6316	
230	1	4.98	4.98	2.4396	
231	1	5.02	5.02	2.5796	
232	1	5.17	5.17	2.7811	
233	1	5.19	5.19	2.7739	
234	1	5.29	5.29	2.4459	
235	1	5.28	5.28	2.4616	
236	1	5.4	5.4	2.58	
237	1	5.47	5.47	2.3891	
238	1	5.51	5.51	2.4299	
239	1	5.56	5.56	2.1264	
240	1	5.7	5.7	1.95	
241	1	5.77	5.77	1.8171	
242	1	5.8	5.8	1.8	
243	1	5.8	5.8	1.72	
244	1	5.83	5.83	1.7611	
245	1	5.82	5.82	1.7076	
246	1	5.86	5.86	1.6004	
247	1	5.87	5.87	1.6531	
248	1	5.95	5.95	1.4675	
249	1	5.96	5.96	1.2384	
250	1	5.96	5.96	1.2584	
251	1	6	6	1.26	
252	1	6.02	6.02	1.2596	
253	1	6.08	6.08	1.3536	
254	1	6.12	6.12	1.1256	
255	1	6.19	6.19	1.1539	
256	1	6.16	6.16	1.1544	
257	1	6.19	6.19	1.1739	
258	1	6.17	6.17	1.3011	
259	1	6.18	6.18	1.3076	
260	1	6.12	6.12	1.2856	
261	1	6.15	6.15	1.2875	
262	1	6.2	6.2	1.24	
263	1	6.24	6.24	1.3024	
264	1	6.2	6.2	1.28	
265	1	6.25	6.25	1.3075	
266	1	6.24	6.24	1.2624	
267	1	6.26	6.26	1.2924	
268	1	6.32	6.32	1.2376	
269	1	6.37	6.37	1.1531	
270	1	6.38	6.38	1.1556	
271	1	6.36	6.36	1.1304	
272	1	6.42	6.42	1.2236	
273	1	6.4	6.4	1.36	
274	1	6.44	6.44	1.3464	
275	1	6.47	6.47	1.3491	
276	1	6.5	6.5	1.33	
277	1	6.47	6.47	1.4291	
278	1	6.53	6.53	1.7291	
279	1	6.56	6.56	1.6664	
280	1	6.52	6.52	1.6696	
281	1	6.57	6.57	1.6051	
282	1	6.54	6.54	1.5284	
283	1	6.51	6.51	1.7899	
284	1	6.48	6.48	1.5296	
285	1	6.57	6.57	1.5651	
286	1	6.59	6.59	1.5019	
287	1	6.62	6.62	1.5756	
288	1	6.61	6.61	1.6379	
289	1	6.61	6.61	1.7179	
290	1	6.57	6.57	1.4651	
291	1	6.55	6.55	1.4475	
292	1	6.61	6.61	1.5179	
293	1	6.65	6.65	1.4475	
294	1	6.72	6.72	1.4416	
295	1	6.63	6.63	1.2531	
296	1	6.61	6.61	1.2579	
297	1	6.56	6.56	1.2264	
298	1	6.58	6.58	1.2436	
299	1	6.63	6.63	1.3731	
300	1	6.63	6.63	1.3731	
301	1	6.71	6.71	1.5459	
302	1	6.75	6.75	1.5875	
303	1	6.78	6.78	1.5716	
304	1	6.81	6.81	1.7939	
305	1	6.83	6.83	2.0811	
306	1	6.79	6.79	2.0059	
307	1	6.75	6.75	1.8675	
308	1	6.75	6.75	2.0875	
309	1	6.77	6.77	2.0571	
310	1	6.71	6.71	2.1059	
311	1	6.65	6.65	2.2675	
312	1	6.67	6.67	2.1811	
313	1	6.75	6.75	1.9675	
314	1	6.72	6.72	1.9216	
315	1	6.71	6.71	1.9259	
316	1	6.75	6.75	1.9675	
317	1	6.76	6.76	1.7824	
318	1	6.82	6.82	1.9476	
319	1	6.83	6.83	1.9411	
320	1	6.8	6.8	1.88	
321	1	6.8	6.8	1.92	
322	1	6.88	6.88	2.0256	
323	1	6.9	6.9	1.95	
324	1	6.93	6.93	1.6651	
325	1	7.02	7.02	1.7796	
326	1	7.06	7.06	1.8164	
327	1	7	7	1.96	
328	1	6.94	6.94	1.8364	
329	1	6.91	6.91	1.7219	
330	1	6.84	6.84	1.8544	
331	1	6.85	6.85	1.9275	
332	1	6.88	6.88	1.8856	
333	1	6.83	6.83	1.8211	
334	1	6.83	6.83	1.8211	
335	1	6.87	6.87	1.8931	
336	1	6.87	6.87	1.9531	
337	1	6.91	6.91	1.7619	
338	1	6.9	6.9	1.87	
339	1	6.88	6.88	1.8856	
340	1	6.93	6.93	1.9851	
341	1	7.06	7.06	1.7764	
